obsid|cl1|cl2|T
427106048|1.0|2.0|4190.393
427106144|1.0|0.0|6983.203
427107072|1.0|2.0|5678.3574
427107104|1.0|0.0|8095.6694
427107232|1.0|0.0|7459.4937
427108064|1.0|0.0|7784.5317
427108096|1.0|3.0|4054.1318
427108128|1.0|0.0|7849.9263
427108192|1.0|2.0|5998.097
427108224|1.0|0.0|8277.52
427109024|1.0|3.0|3931.3496
427109056|1.0|1.0|5845.553
427109088|1.0|1.0|6318.935
427109120|1.0|1.0|4970.469
427109216|1.0|2.0|5020.4614
427110016|1.0|2.0|4865.1177
427110144|1.0|2.0|5985.097
427110176|1.0|1.0|6032.726
427110208|1.0|1.0|6492.3125
427110240|1.0|1.0|6719.2827
427111008|1.0|1.0|5358.5435
427111136|1.0|0.0|7885.9624
427111200|1.0|0.0|7798.969
427112128|1.0|2.0|5776.7954
427112160|1.0|1.0|6549.663
427113120|1.0|0.0|8236.025
427113216|1.0|0.0|6962.2476
427114016|1.0|2.0|4482.0586
427114080|1.0|1.0|6997.146
427114208|1.0|1.0|6918.1753
427115072|1.0|1.0|6527.9023
427115104|1.0|0.0|7543.7017
427115136|1.0|0.0|7892.5425
427115168|1.0|1.0|5670.561
427115200|1.0|1.0|6572.138
427116064|1.0|1.0|6348.2915
427116096|1.0|2.0|5039.506
427116160|1.0|1.0|5388.193
427116224|1.0|1.0|5412.153
427201088|1.0|3.0|3894.4312
427201216|1.0|0.0|7650.5835
427203072|1.0|2.0|4821.573
427203104|1.0|0.0|7786.8145
427203136|1.0|2.0|5181.5737
427204096|1.0|2.0|4895.7485
427204128|1.0|3.0|5127.6
427204160|1.0|1.0|6604.388
427204224|1.0|1.0|5057.2607
427205120|1.0|2.0|4272.1313
427206048|1.0|0.0|7424.8286
427206144|1.0|0.0|7989.613
427207008|1.0|1.0|6213.9995
427208064|1.0|0.0|8225.363
427209024|1.0|2.0|4966.662
427209152|1.0|1.0|6504.428
427211008|1.0|0.0|8084.4507
427211040|1.0|0.0|8248.518
427211104|1.0|0.0|7961.4917
427211136|1.0|2.0|4898.405
427212032|1.0|3.0|4216.0884
427212160|1.0|2.0|5831.9756
427213024|1.0|1.0|6381.6753
427213120|1.0|1.0|5463.474
427214016|1.0|1.0|6869.808
427214048|1.0|1.0|7173.0005
427214112|1.0|0.0|7998.0645
427214208|1.0|2.0|4835.3184
427215040|1.0|0.0|8157.696
427215072|1.0|3.0|4871.0625
427215232|1.0|0.0|7057.41
427216128|1.0|2.0|4470.4395
427216160|1.0|0.0|7382.0605
427302080|1.0|3.0|3957.6345
427303136|1.0|0.0|8224.125
427303168|1.0|0.0|6995.9653
427303200|1.0|2.0|5987.489
427303232|1.0|0.0|7497.4204
427304032|1.0|2.0|4701.255
427304064|1.0|1.0|5738.163
427304160|1.0|3.0|5259.9927
427304192|1.0|1.0|6556.5337
427304224|1.0|1.0|6159.293
427305088|1.0|3.0|5054.5005
427305120|1.0|3.0|4224.985
427305152|1.0|2.0|4344.0425
427306048|1.0|3.0|4060.5908
427307136|1.0|3.0|4367.7017
427307168|1.0|2.0|4910.6294
427307200|1.0|1.0|6401.21
427308032|1.0|2.0|4729.3657
427308096|1.0|2.0|5897.434
427308224|1.0|3.0|5067.0503
427308992|1.0|2.0|4697.859
427309152|1.0|2.0|5841.095
427309184|1.0|1.0|6356.638
427310048|1.0|3.0|4083.6265
427310208|1.0|1.0|6141.6323
427313152|1.0|2.0|5002.35
427313248|1.0|1.0|6747.9575
427314080|1.0|1.0|6519.3545
427315040|1.0|2.0|4209.693
427315200|1.0|3.0|4052.23
427315232|1.0|3.0|4870.165
427401088|1.0|1.0|5585.125
427401120|1.0|0.0|7380.1035
427402112|1.0|2.0|5896.691
427404096|1.0|2.0|5894.271
427404160|1.0|2.0|4602.1577
427404224|1.0|1.0|6221.597
427405120|1.0|2.0|4301.0425
427405152|1.0|0.0|8183.144
427405248|1.0|1.0|6592.8984
427406112|1.0|3.0|3957.497
427407008|1.0|1.0|6439.692
427407168|1.0|1.0|5579.2817
427408032|1.0|1.0|4914.1562
427408224|1.0|1.0|6568.069
427409120|1.0|2.0|4845.225
427409152|1.0|3.0|4799.178
427409184|1.0|3.0|4047.2607
427409248|1.0|2.0|4995.094
427411104|1.0|3.0|4167.053
427412064|1.0|2.0|5006.2847
427412256|1.0|3.0|3952.6855
427413216|1.0|1.0|6128.981
427414176|1.0|1.0|6354.4854
427415200|1.0|1.0|6192.0923
427502240|1.0|3.0|4188.788
427503200|1.0|2.0|5342.7944
427503232|1.0|2.0|4677.935
427504192|1.0|2.0|6014.437
427505056|1.0|2.0|6111.5376
427505152|1.0|2.0|4357.856
427505184|1.0|1.0|6125.011
427506016|1.0|3.0|4120.1694
427506112|1.0|1.0|6441.859
427506176|1.0|3.0|4519.7065
427507072|1.0|2.0|4672.245
427507232|1.0|3.0|5200.4014
427508032|1.0|2.0|6082.126
427508096|1.0|2.0|4780.6406
427508128|1.0|2.0|4872.285
427508160|1.0|3.0|4019.0574
427508192|1.0|1.0|5341.709
427508256|1.0|2.0|5104.277
427509056|1.0|3.0|5030.2144
427509088|1.0|3.0|4211.126
427509152|1.0|2.0|6110.7207
427509248|1.0|1.0|6186.4307
427510208|1.0|3.0|4382.322
427511040|1.0|3.0|3879.6636
427511232|1.0|1.0|6509.731
427512192|1.0|2.0|4726.5796
427512256|1.0|3.0|5269.9087
427513024|1.0|2.0|4453.808
427513088|1.0|2.0|5830.735
427513216|1.0|2.0|4720.193
427514016|1.0|2.0|4775.1655
427515072|1.0|3.0|4904.188
427515232|1.0|2.0|4731.721
427613120|1.0|3.0|4713.583
427615040|1.0|0.0|7126.359
427700992|1.0|3.0|3831.172
427701024|1.0|2.0|5361.221
427702016|1.0|2.0|4266.8496
427703040|1.0|3.0|5406.886
427703168|1.0|0.0|7212.6997
427703200|1.0|2.0|4910.9146
427703232|1.0|2.0|5008.432
427704032|1.0|1.0|6054.2354
427704064|1.0|2.0|5901.5835
427704096|1.0|2.0|4881.1094
427704192|1.0|3.0|4591.66
427704224|1.0|1.0|6138.288
427705024|1.0|1.0|5467.5884
427705056|1.0|1.0|5203.474
427705088|1.0|3.0|4662.397
427705120|1.0|1.0|6528.6094
427705152|1.0|2.0|6005.617
427705184|1.0|2.0|4604.4546
427705248|1.0|1.0|5349.252
427706016|1.0|1.0|6210.0386
427706048|1.0|3.0|4756.2007
427706080|1.0|2.0|5308.947
427706144|1.0|1.0|6530.3247
427706176|1.0|3.0|4180.9966
427706208|1.0|3.0|4998.819
427706240|1.0|1.0|5814.532
427707072|1.0|3.0|5496.0913
427707168|1.0|2.0|6096.846
427708032|1.0|3.0|4965.43
427708096|1.0|3.0|4064.036
427708128|1.0|2.0|5925.8696
427708224|1.0|3.0|4703.236
427708256|1.0|2.0|4244.0825
427709024|1.0|2.0|6047.1885
427709056|1.0|3.0|4845.5415
427709120|1.0|3.0|4779.2
427709184|1.0|1.0|5564.226
427710016|1.0|3.0|4028.3945
427710048|1.0|3.0|4757.9893
427710144|1.0|3.0|4769.9956
427710176|1.0|3.0|4712.5327
427710208|1.0|3.0|4754.4214
427711008|1.0|3.0|4272.976
427711040|1.0|1.0|5745.1465
427711072|1.0|1.0|6435.45
427711168|1.0|1.0|6242.932
427711200|1.0|2.0|5862.5283
427711232|1.0|1.0|6102.639
427712160|1.0|1.0|6785.3867
427712224|1.0|3.0|4667.708
427713024|1.0|2.0|6088.0845
427713120|1.0|2.0|4774.4575
427713152|1.0|2.0|5907.148
427713184|1.0|3.0|4672.8
427713216|1.0|2.0|5847.604
427714112|1.0|3.0|4865.9985
427714208|1.0|2.0|4550.962
427714240|1.0|3.0|4833.393
427715040|1.0|1.0|5987.3774
427715072|1.0|2.0|5047.0767
427715104|1.0|2.0|5781.666
427715136|1.0|2.0|6124.4155
427715168|1.0|3.0|4102.8
427715200|1.0|1.0|6523.905
427715264|1.0|2.0|4231.841
427716192|1.0|2.0|5381.94
427800992|1.0|3.0|4102.9814
427801152|1.0|3.0|3989.0708
427802240|1.0|3.0|4023.5618
427803104|1.0|3.0|4156.4087
427803168|1.0|2.0|5289.144
427804128|1.0|2.0|5148.489
427804160|1.0|2.0|5680.972
427804192|1.0|3.0|4931.54
427804224|1.0|1.0|6263.823
427805152|1.0|1.0|6385.5757
427805248|1.0|3.0|3999.8923
427806016|1.0|2.0|5851.0312
427806112|1.0|3.0|4671.0176
427806240|1.0|3.0|4662.5513
427807072|1.0|1.0|5727.2593
427807136|1.0|3.0|4732.345
427807232|1.0|3.0|4532.8364
427808096|1.0|3.0|4019.9797
427809024|1.0|1.0|6046.1294
427809056|1.0|2.0|4717.278
427809216|1.0|3.0|4780.0547
427811040|1.0|3.0|4201.506
427811136|1.0|3.0|4513.5874
427812000|1.0|1.0|6537.9487
427813088|1.0|1.0|6691.815
427813248|1.0|3.0|5269.232
427814112|1.0|2.0|5486.9487
427814144|1.0|2.0|5872.982
427815168|1.0|1.0|6590.5435
427815232|1.0|1.0|6272.2974
427816096|1.0|1.0|6397.7373
427816160|1.0|3.0|5192.6533
427901024|1.0|3.0|4174.7065
427901056|1.0|1.0|6473.847
427901088|1.0|3.0|4957.312
427901120|1.0|3.0|4125.4453
427901184|1.0|2.0|5445.443
427902016|1.0|3.0|3884.892
427902112|1.0|0.0|7681.1616
427902176|1.0|3.0|4842.6855
427902240|1.0|2.0|4846.686
427903008|1.0|2.0|4753.2925
427903040|1.0|1.0|6394.04
427903168|1.0|3.0|4321.533
427903264|1.0|2.0|4636.6987
427904032|1.0|1.0|5702.959
427904096|1.0|1.0|6180.522
427904128|1.0|1.0|5980.214
427904160|1.0|2.0|5871.8477
427904192|1.0|3.0|4090.876
427904224|1.0|1.0|6564.304
427904992|1.0|0.0|7231.228
427905024|1.0|3.0|4817.2144
427905088|1.0|2.0|5799.16
427905152|1.0|1.0|6429.686
427906016|1.0|1.0|6164.56
427906080|1.0|3.0|4997.6484
427906144|1.0|2.0|4641.261
427906176|1.0|1.0|6749.698
427907040|1.0|2.0|5893.2993
427907072|1.0|2.0|4671.386
427907136|1.0|2.0|4493.8486
427907200|1.0|3.0|3964.9282
427907232|1.0|1.0|6802.0825
427908032|1.0|1.0|6487.5146
427908064|1.0|2.0|6073.7437
427908096|1.0|2.0|5945.737
427908128|1.0|1.0|5655.646
427908160|1.0|3.0|4732.4985
427908224|1.0|2.0|4236.973
427908256|1.0|2.0|4554.0825
427909088|1.0|3.0|4029.5825
427909152|1.0|1.0|6822.728
427909216|1.0|3.0|4915.8164
427910016|1.0|1.0|6160.3813
427910048|1.0|1.0|6429.211
427910080|1.0|1.0|6423.2466
427910208|1.0|1.0|6382.9673
427910240|1.0|0.0|7971.3843
427911008|1.0|1.0|6603.7993
427911104|1.0|2.0|4506.9683
427911136|1.0|2.0|4879.6797
427911200|1.0|2.0|5871.429
427912064|1.0|2.0|4781.678
427912096|1.0|2.0|5360.9673
427912128|1.0|3.0|4284.7417
427912160|1.0|0.0|7557.097
427912224|1.0|3.0|4923.1694
427912256|1.0|3.0|4851.5234
427912992|1.0|2.0|5490.0127
427913056|1.0|2.0|4891.9146
427913152|1.0|0.0|7747.145
427913216|1.0|2.0|4689.333
427913248|1.0|2.0|5877.48
427914080|1.0|0.0|7685.886
427914112|1.0|2.0|4880.5903
427914144|1.0|2.0|4738.944
427914176|1.0|3.0|4843.9253
427914208|1.0|0.0|7222.4233
427915008|1.0|3.0|4153.0083
427915040|1.0|2.0|6065.2417
427915072|1.0|2.0|5927.729
427915168|1.0|1.0|6152.055
427915200|1.0|3.0|4157.6724
427915232|1.0|3.0|4878.3677
427916032|1.0|1.0|6293.232
427916128|1.0|1.0|7243.9526
428001024|1.0|1.0|6380.8057
428002112|1.0|0.0|7046.1763
428003040|1.0|2.0|4605.3843
428003168|1.0|1.0|7259.977
428004064|1.0|0.0|7772.8584
428004160|1.0|2.0|5043.9834
428004992|1.0|0.0|7118.1445
428005152|1.0|3.0|4763.03
428005184|1.0|1.0|7046.0015
428006016|1.0|2.0|4837.178
428006048|1.0|0.0|7565.432
428006176|1.0|0.0|8094.25
428006240|1.0|1.0|5308.486
428007072|1.0|0.0|8180.8843
428007200|1.0|1.0|6701.2466
428008032|1.0|2.0|4937.029
428008160|1.0|1.0|6798.41
428009056|1.0|2.0|4855.495
428009088|1.0|2.0|4059.9497
428009184|1.0|2.0|4986.191
428009216|1.0|2.0|4736.005
428011008|1.0|2.0|5380.0015
428011104|1.0|1.0|6419.0024
428011136|1.0|3.0|3986.9263
428011232|1.0|3.0|4076.3174
428011264|1.0|0.0|6564.6094
428012032|1.0|0.0|8176.6694
428012128|1.0|0.0|7860.1733
428013056|1.0|0.0|8386.826
428013184|1.0|1.0|6512.6914
428013248|1.0|3.0|3922.092
428014016|1.0|3.0|4042.8672
428014048|1.0|2.0|4797.226
428014144|1.0|2.0|4310.5
428014176|1.0|2.0|4788.7144
428015136|1.0|2.0|4790.455
428016032|1.0|0.0|8066.232
428016128|1.0|3.0|3960.5923
428016192|1.0|0.0|6897.885
428101024|1.0|1.0|6758.7725
428101056|1.0|2.0|5387.1216
428101120|1.0|0.0|8235.271
428101152|1.0|3.0|4787.3843
428101248|1.0|3.0|4916.708
428102048|1.0|3.0|4725.4507
428102080|1.0|3.0|3979.5225
428103008|1.0|3.0|4002.2617
428103040|1.0|3.0|5062.3657
428103072|1.0|3.0|4995.9214
428103104|1.0|2.0|6001.27
428104000|1.0|1.0|4996.3164
428104064|1.0|3.0|4986.781
428104160|1.0|2.0|5032.2495
428104192|1.0|2.0|4963.226
428104224|1.0|3.0|4747.597
428105056|1.0|2.0|4917.408
428105088|1.0|3.0|4774.888
428105120|1.0|3.0|4042.1367
428105216|1.0|1.0|6409.2324
428105248|1.0|2.0|4887.904
428106016|1.0|2.0|4652.795
428106048|1.0|3.0|5178.972
428106144|1.0|2.0|4907.0425
428106240|1.0|2.0|5390.304
428107008|1.0|3.0|4606.4976
428107072|1.0|1.0|6405.0767
428108032|1.0|3.0|3917.2546
428108064|1.0|1.0|6465.5864
428108160|1.0|1.0|6501.572
428108192|1.0|2.0|5023.262
428108224|1.0|2.0|5871.1953
428109024|1.0|2.0|4819.4937
428109056|1.0|2.0|4661.3667
428109216|1.0|2.0|4674.385
428110048|1.0|2.0|5386.936
428110080|1.0|2.0|4530.002
428110176|1.0|2.0|4413.836
428110208|1.0|3.0|4578.368
428111072|1.0|2.0|5791.0327
428111200|1.0|2.0|4440.5728
428112096|1.0|1.0|6365.789
428112128|1.0|2.0|5872.2397
428113024|1.0|3.0|4079.467
428113056|1.0|2.0|4433.8784
428113088|1.0|1.0|6418.439
428113184|1.0|3.0|4829.0425
428113248|1.0|2.0|5770.943
428114016|1.0|3.0|4144.0903
428114112|1.0|2.0|5856.8115
428114240|1.0|3.0|4976.095
428115008|1.0|2.0|4915.8237
428115072|1.0|3.0|4918.878
428115104|1.0|2.0|5995.4146
428115136|1.0|1.0|6249.6206
428115200|1.0|3.0|5397.1914
428115232|1.0|3.0|5118.8784
428116064|1.0|2.0|5930.111
428116224|1.0|3.0|5123.117
430902080|1.0|2.0|5805.5864
430902176|1.0|1.0|7215.593
430904032|1.0|1.0|6760.2534
430904160|1.0|2.0|4490.435
430904192|1.0|2.0|4979.346
430904224|1.0|2.0|5111.253
430904256|1.0|2.0|5984.916
430906080|1.0|2.0|5734.139
430906112|1.0|0.0|7340.7666
430907168|1.0|2.0|4511.864
430908000|1.0|3.0|5027.324
430908032|1.0|2.0|4996.01
430908096|1.0|2.0|4831.2935
430908160|1.0|1.0|6563.2183
430909056|1.0|3.0|4943.644
430909248|1.0|0.0|7194.8857
430912000|1.0|1.0|6405.652
430912032|1.0|2.0|5991.0317
430915072|1.0|2.0|6104.4585
430916096|1.0|3.0|5349.4624
430916160|1.0|2.0|5589.4346
430916192|1.0|3.0|4540.446
431001120|1.0|3.0|4143.058
431004192|1.0|3.0|4241.9434
431004224|1.0|2.0|4648.1167
431006240|1.0|1.0|6284.8647
431008032|1.0|1.0|6423.0547
431008128|1.0|2.0|4789.0537
431009056|1.0|2.0|4784.9
431009088|1.0|1.0|6077.9326
431009248|1.0|3.0|4214.961
431014048|1.0|2.0|5916.028
431015168|1.0|3.0|5231.474
431102144|1.0|1.0|5725.4287
431103008|1.0|1.0|6049.893
431103168|1.0|2.0|4548.468
431104064|1.0|2.0|5523.7007
431104128|1.0|2.0|4947.6885
431104160|1.0|3.0|4849.2046
431105120|1.0|1.0|6394.557
431108000|1.0|2.0|4540.11
431108128|1.0|3.0|4125.6577
431110016|1.0|3.0|4762.4873
431110240|1.0|1.0|6356.2524
431112064|1.0|3.0|4992.984
431113056|1.0|1.0|5727.7847
431203104|1.0|2.0|4659.22
431203136|1.0|3.0|5261.928
431204032|1.0|2.0|4819.1743
431204064|1.0|2.0|4786.878
431204096|1.0|2.0|4971.612
431204160|1.0|2.0|4789.4917
431204192|1.0|3.0|5048.962
431206016|1.0|2.0|5922.9517
431206048|1.0|1.0|6294.907
431206080|1.0|3.0|5205.2036
431207040|1.0|2.0|4529.6787
431207104|1.0|1.0|6432.6455
431207168|1.0|3.0|4152.766
431207200|1.0|3.0|3879.5776
431208032|1.0|3.0|3924.5225
431208064|1.0|3.0|5191.1743
431209024|1.0|2.0|4669.811
431211008|1.0|1.0|6579.61
431211072|1.0|2.0|5594.4995
431211168|1.0|1.0|6446.787
431212000|1.0|2.0|5125.739
431212032|1.0|1.0|6756.595
431213056|1.0|2.0|6058.252
431213152|1.0|1.0|6381.243
431214144|1.0|3.0|4224.017
431215008|1.0|3.0|4666.571
431215104|1.0|2.0|4997.988
431216128|1.0|1.0|6293.1772
431301056|1.0|3.0|4185.979
431301088|1.0|1.0|6414.4565
431302016|1.0|1.0|5503.4126
431302080|1.0|1.0|6432.7856
431303008|1.0|3.0|4032.8853
431303040|1.0|1.0|6294.3975
431303072|1.0|2.0|4934.0264
431303104|1.0|1.0|6167.5176
431303200|1.0|3.0|4616.3335
431304032|1.0|2.0|4840.889
431304064|1.0|3.0|4159.0522
431304192|1.0|1.0|6249.229
431304224|1.0|3.0|5362.472
431305056|1.0|3.0|4731.8057
431305088|1.0|1.0|6206.639
431305120|1.0|2.0|5688.171
431305184|1.0|3.0|4835.0776
431305248|1.0|3.0|5176.2207
431306016|1.0|3.0|4120.969
431306048|1.0|1.0|4956.3296
431306144|1.0|3.0|4535.1694
431307008|1.0|1.0|6347.5684
431307040|1.0|2.0|5943.2847
431307104|1.0|1.0|6202.8257
431307200|1.0|2.0|4282.7554
431307232|1.0|2.0|4873.508
431308032|1.0|2.0|5790.155
431308128|1.0|3.0|4403.853
431308192|1.0|2.0|4653.314
431309024|1.0|3.0|4901.364
431309088|1.0|1.0|6487.504
431309152|1.0|1.0|6085.295
431310176|1.0|3.0|3913.7192
431310240|1.0|3.0|4500.886
431311040|1.0|1.0|6409.7383
431311104|1.0|1.0|6356.0254
431311200|1.0|2.0|5826.68
431312064|1.0|2.0|5717.197
431312224|1.0|3.0|4643.6606
431312256|1.0|0.0|6990.793
431313024|1.0|1.0|5537.992
431313088|1.0|2.0|4362.2104
431314016|1.0|1.0|5668.3784
431314080|1.0|3.0|5300.3784
431314112|1.0|1.0|6370.602
431314144|1.0|2.0|5687.05
431315008|1.0|1.0|6363.639
431315040|1.0|3.0|5021.641
431315136|1.0|3.0|4009.4812
431316256|1.0|0.0|6886.6797
431401120|1.0|2.0|4957.961
431401184|1.0|3.0|3846.397
431402208|1.0|3.0|3967.963
431403008|1.0|0.0|6835.7476
431403104|1.0|3.0|3931.083
431403136|1.0|3.0|4237.3325
431403168|1.0|1.0|6552.851
431403200|1.0|3.0|4820.36
431404064|1.0|3.0|4419.561
431404096|1.0|3.0|4618.8735
431404128|1.0|3.0|4533.682
431404224|1.0|1.0|6086.317
431405056|1.0|1.0|6117.3823
431405088|1.0|3.0|5045.0522
431405152|1.0|2.0|4604.308
431405184|1.0|2.0|5984.38
431406112|1.0|2.0|4694.4204
431406144|1.0|1.0|5043.024
431407008|1.0|3.0|4053.9321
431407104|1.0|3.0|4079.8
431407200|1.0|2.0|4399.233
431407232|1.0|2.0|4813.7847
431408000|1.0|3.0|4960.4478
431408032|1.0|0.0|8000.119
431408096|1.0|2.0|5552.9897
431408128|1.0|2.0|4636.4067
431408192|1.0|3.0|4709.585
431408224|1.0|3.0|4699.2427
431409024|1.0|1.0|6285.7017
431409120|1.0|1.0|5909.737
431409216|1.0|2.0|5918.778
431410016|1.0|3.0|4059.6958
431410208|1.0|3.0|4407.893
431411072|1.0|3.0|4667.4224
431412032|1.0|3.0|3997.389
431412096|1.0|3.0|4274.5625
431412992|1.0|3.0|3985.4504
431413024|1.0|1.0|6998.321
431413056|1.0|1.0|5480.074
431413120|1.0|3.0|5303.6685
431413152|1.0|3.0|3807.7964
431414080|1.0|0.0|6955.547
431414112|1.0|3.0|5285.399
431414144|1.0|3.0|4146.3613
431414240|1.0|2.0|4556.3438
431415040|1.0|2.0|4763.5347
431415136|1.0|0.0|6954.701
431415200|1.0|1.0|6206.7456
431415232|1.0|1.0|5431.8555
431416096|1.0|3.0|4477.5054
431416128|1.0|1.0|6537.0186
431501088|1.0|0.0|7434.163
431501152|1.0|0.0|7357.934
431502048|1.0|0.0|7631.8784
431502144|1.0|0.0|7082.4297
431502176|1.0|0.0|8394.922
431503008|1.0|0.0|8165.739
431503040|1.0|0.0|7600.4067
431503136|1.0|0.0|7776.6606
431503168|1.0|0.0|7561.888
431503200|1.0|0.0|7691.4463
431504032|1.0|0.0|7798.4526
431504128|1.0|0.0|8381.16
431504160|1.0|0.0|7125.9883
431504192|1.0|0.0|8158.083
431505024|1.0|0.0|8072.3853
431505152|1.0|0.0|6989.5312
431505184|1.0|0.0|7739.0894
431506016|1.0|0.0|8342.682
431506048|1.0|0.0|8346.756
431506080|1.0|0.0|7759.205
431506112|1.0|0.0|7895.2095
431506144|1.0|0.0|8308.781
431506176|1.0|0.0|7303.3345
431507008|1.0|0.0|8221.107
431507072|1.0|0.0|7317.621
431507104|1.0|0.0|7653.469
431507168|1.0|0.0|8072.1646
431507232|1.0|0.0|7162.8804
431508032|1.0|0.0|8376.49
431508064|1.0|0.0|8140.3853
431508096|1.0|0.0|7379.6084
431508128|1.0|0.0|8202.904
431508224|1.0|0.0|7551.3755
431508992|1.0|0.0|8140.2236
431509024|1.0|0.0|7277.024
431509152|1.0|0.0|8043.8735
431509216|1.0|0.0|8365.83
431510016|1.0|0.0|6851.4277
431510112|1.0|0.0|8241.965
431510208|1.0|0.0|7823.567
431510240|1.0|0.0|7402.3174
431511104|1.0|0.0|6730.162
431511168|1.0|0.0|7099.654
431511200|1.0|0.0|7746.1025
431511232|1.0|0.0|7791.1396
431512064|1.0|0.0|7293.9287
431512128|1.0|0.0|7723.386
431512160|1.0|0.0|6872.521
431512256|1.0|0.0|7096.5454
431513120|1.0|0.0|7586.942
431513248|1.0|0.0|8150.0693
431514080|1.0|0.0|7811.7417
431514208|1.0|1.0|6373.3677
431514240|1.0|0.0|6935.718
431515136|1.0|0.0|6854.7007
431515168|1.0|0.0|7399.8823
431515232|1.0|0.0|6826.2427
431516032|1.0|0.0|7309.5015
431516096|1.0|0.0|8042.5635
431516160|1.0|0.0|7376.901
431601056|1.0|1.0|6382.412
431601120|1.0|0.0|7387.185
431602112|1.0|0.0|8047.9697
431602208|1.0|0.0|8384.463
431603104|1.0|3.0|5288.228
431603264|1.0|2.0|6099.214
431604000|1.0|0.0|8094.1567
431604096|1.0|0.0|7823.86
431604128|1.0|1.0|6199.6235
431604160|1.0|0.0|7028.5444
431604192|1.0|3.0|3889.1086
431604224|1.0|2.0|4548.088
431604256|1.0|0.0|7785.2954
431604992|1.0|0.0|7008.1587
431605024|1.0|0.0|8159.571
431605056|1.0|3.0|4133.946
431605088|1.0|3.0|4038.329
431605120|1.0|1.0|6837.7183
431605152|1.0|1.0|7380.9375
431605184|1.0|2.0|4835.3325
431605216|1.0|3.0|3977.6255
431606112|1.0|0.0|8111.2466
431606176|1.0|1.0|6396.1416
431606208|1.0|1.0|6341.24
431606240|1.0|3.0|4229.203
431607232|1.0|1.0|6329.984
431607264|1.0|1.0|6581.4575
431608032|1.0|2.0|4804.759
431608064|1.0|3.0|4878.819
431608128|1.0|3.0|4127.904
431608192|1.0|2.0|5788.4595
431608224|1.0|0.0|7674.3916
431608256|1.0|1.0|6246.859
431608992|1.0|0.0|8357.539
431609024|1.0|1.0|6607.3413
431609056|1.0|1.0|6848.895
431609088|1.0|1.0|7496.189
431609152|1.0|1.0|7108.941
431609184|1.0|2.0|5154.1567
431609248|1.0|0.0|7957.928
431610112|1.0|1.0|6230.6284
431610144|1.0|1.0|6522.358
431610176|1.0|0.0|8181.0845
431610208|1.0|0.0|8048.9053
431610240|1.0|1.0|6692.86
431611008|1.0|1.0|6336.2173
431611072|1.0|0.0|7978.481
431611104|1.0|1.0|6823.898
431611200|1.0|0.0|8071.2812
431611232|1.0|0.0|8191.4116
431612032|1.0|2.0|4795.8813
431612096|1.0|3.0|4211.072
431612128|1.0|0.0|6879.2495
431613056|1.0|0.0|8187.482
431613088|1.0|2.0|4083.3533
431613152|1.0|2.0|5956.4106
431614048|1.0|2.0|4635.966
431614112|1.0|0.0|7923.4717
431614144|1.0|0.0|7325.761
431614176|1.0|3.0|4803.5796
431614208|1.0|0.0|8365.43
431614240|1.0|2.0|4173.856
431615008|1.0|2.0|6016.786
431615072|1.0|0.0|8216.838
431615136|1.0|1.0|6313.931
431615168|1.0|1.0|5638.93
431615200|1.0|3.0|3903.752
431615232|1.0|2.0|5014.7925
431615264|1.0|1.0|6069.3926
431616032|1.0|0.0|7674.578
431616064|1.0|1.0|6096.0786
431616096|1.0|0.0|8352.754
431616192|1.0|0.0|7907.745
431616224|1.0|2.0|5417.6147
431801120|1.0|3.0|4120.2725
431803072|1.0|0.0|8172.986
431803104|1.0|3.0|4941.2173
431803168|1.0|1.0|6813.2266
431803200|1.0|1.0|5747.942
431803232|1.0|1.0|7040.999
431804096|1.0|2.0|4640.8687
431804128|1.0|3.0|5245.5913
431804160|1.0|1.0|6754.6104
431804192|1.0|1.0|6160.929
431804256|1.0|1.0|5865.7593
431805056|1.0|0.0|7194.0825
431805120|1.0|1.0|6472.472
431805152|1.0|1.0|6566.144
431805184|1.0|3.0|5027.1245
431805216|1.0|2.0|5057.9307
431806144|1.0|3.0|5039.42
431807072|1.0|2.0|4933.5103
431807136|1.0|3.0|4887.2017
431807168|1.0|2.0|4541.539
431808128|1.0|3.0|4071.752
431808224|1.0|2.0|4311.6636
431809120|1.0|1.0|6586.645
431809248|1.0|1.0|6266.2847
431810112|1.0|3.0|4236.5894
431810144|1.0|3.0|4880.452
431810240|1.0|3.0|4758.354
431811040|1.0|1.0|6793.167
431811072|1.0|0.0|8013.304
431811232|1.0|1.0|6506.3477
431812064|1.0|1.0|6773.345
431812096|1.0|3.0|3878.6726
431812192|1.0|1.0|6413.261
431813024|1.0|2.0|5997.2256
431813152|1.0|3.0|4139.3755
431813184|1.0|3.0|5023.254
431813248|1.0|3.0|4764.2134
431814080|1.0|0.0|7485.9175
431814144|1.0|3.0|4768.325
431814208|1.0|1.0|6221.9214
431815040|1.0|3.0|4970.5767
431815072|1.0|2.0|5194.0107
431815136|1.0|3.0|4837.291
431815168|1.0|3.0|4751.2354
431815232|1.0|1.0|6507.8315
431816032|1.0|1.0|5663.8013
431816128|1.0|1.0|7148.348
431816160|1.0|0.0|7413.2974
431816192|1.0|3.0|4264.9272
432001024|1.0|2.0|4602.914
432001152|1.0|3.0|3905.392
432002048|1.0|3.0|5425.2754
432002080|1.0|2.0|4842.3696
432003040|1.0|0.0|7051.8853
432003072|1.0|2.0|6006.986
432003200|1.0|1.0|6942.062
